Segment_ID,DateTime,Segment_VAD_Emotion,Emotion_VAD
27,2021-08-01 02:06:05+00:00,"{""valence"": 0.6387967948717949, ""arousal"": 0.45952797619047625, ""dominance"": 0.5188340659340661, ""emotion"": [0.00641025641025641, 0.0592948717948718, 0.03434065934065934, 0.06570512820512821, 0.02403846153846154, 0.016025641025641024, 0.02403846153846154, 0.004807692307692308]}","[{""valence"": 0.062, ""arousal"": 0.5, ""dominance"": 0.293}, {""valence"": 0.15325, ""arousal"": 0.618, ""dominance"": 0.39649999999999996}, {""valence"": 0.6872, ""arousal"": 0.37699999999999995, ""dominance"": 0.5072}, {""valence"": 0.72775, ""arousal"": 0.39575, ""dominance"": 0.5985}, {""valence"": 0.8855, ""arousal"": 0.4595, ""dominance"": 0.5295000000000001}, {""valence"": 0.062, ""arousal"": 0.5720000000000001, ""dominance"": 0.354}, {""valence"": 0.8543333333333333, ""arousal"": 0.5840000000000001, ""dominance"": 0.606}, {""valence"": 0.229, ""arousal"": 0.569, ""dominance"": 0.43}]"
28,2021-08-07 00:02:46+00:00,"{""valence"": 0.6400628899835797, ""arousal"": 0.4167674055829228, ""dominance"": 0.5377300492610836, ""emotion"": [0.011494252873563218, 0.01839080459770115, 0.0819376026272578, 0.06436781609195402, 0.03275862068965517, 0.01839080459770115, 0.06436781609195402, 0.028735632183908042]}","[{""valence"": 0.927, ""arousal"": 0.254, ""dominance"": 0.75}, {""valence"": 0.49450000000000005, ""arousal"": 0.479, ""dominance"": 0.4875}, {""valence"": 0.7855714285714287, ""arousal"": 0.4498571428571428, ""dominance"": 0.584}, {""valence"": 0.8488, ""arousal"": 0.3564, ""dominance"": 0.6076}, {""valence"": 0.7396666666666666, ""arousal"": 0.7113333333333333, ""dominance"": 0.6196666666666667}, {""valence"": 0.49450000000000005, ""arousal"": 0.479, ""dominance"": 0.4875}, {""valence"": 0.9321999999999999, ""arousal"": 0.4742, ""dominance"": 0.6262000000000001}, {""valence"": 0.547, ""arousal"": 0.442, ""dominance"": 0.502}]"
29,2021-08-17 14:07:01+00:00,"{""valence"": 0.6421424242424244, ""arousal"": 0.42890758160758163, ""dominance"": 0.5117114718614718, ""emotion"": [0.008365508365508366, 0.017374517374517374, 0.017128817128817128, 0.06307476307476308, 0.05290745290745291, 0.0045045045045045045, 0.05406575406575406, 0.015970515970515967]}","[{""valence"": 0.27849999999999997, ""arousal"": 0.905, ""dominance"": 0.578}, {""valence"": 0.31766666666666665, ""arousal"": 0.7406666666666667, ""dominance"": 0.5383333333333333}, {""valence"": 0.718, ""arousal"": 0.401, ""dominance"": 0.48225}, {""valence"": 0.7618571428571429, ""arousal"": 0.4037142857142858, ""dominance"": 0.5465714285714286}, {""valence"": 0.5478000000000001, ""arousal"": 0.49000000000000005, ""dominance"": 0.4542}, {""valence"": 0.088, ""arousal"": 0.888, ""dominance"": 0.443}, {""valence"": 0.799142857142857, ""arousal"": 0.44857142857142857, ""dominance"": 0.5575714285714286}, {""valence"": 0.30866666666666664, ""arousal"": 0.5856666666666667, ""dominance"": 0.355}]"
30,2021-08-24 11:27:13+00:00,"{""valence"": 0.6811144174665913, ""arousal"": 0.4645847355543008, ""dominance"": 0.5584713579898363, ""emotion"": [0.03293807641633729, 0.025691699604743084, 0.09285714285714286, 0.034161490683229816, 0.03190287972896668, 0.025691699604743084, 0.08090062111801243, 0.02898550724637681]}","[{""valence"": 0.11066666666666668, ""arousal"": 0.6806666666666668, ""dominance"": 0.41133333333333333}, {""valence"": 0.10849999999999999, ""arousal"": 0.58, ""dominance"": 0.38449999999999995}, {""valence"": 0.6624444444444445, ""arousal"": 0.5156666666666667, ""dominance"": 0.5105555555555555}, {""valence"": 0.7946666666666667, ""arousal"": 0.4403333333333333, ""dominance"": 0.5636666666666666}, {""valence"": 0.5476666666666666, ""arousal"": 0.49366666666666664, ""dominance"": 0.523}, {""valence"": 0.10849999999999999, ""arousal"": 0.58, ""dominance"": 0.38449999999999995}, {""valence"": 0.8514999999999999, ""arousal"": 0.5902499999999999, ""dominance"": 0.6084999999999999}, {""valence"": 0.094, ""arousal"": 0.646, ""dominance"": 0.3325}]"
31,2021-08-29 12:27:37+00:00,"{""valence"": 0.5889827380952382, ""arousal"": 0.43629404761904766, ""dominance"": 0.5114139880952382, ""emotion"": [0.0125, 0.0125, 0.06666666666666667, 0.10714285714285714, 0.03333333333333333, 0.07083333333333333, 0.016666666666666666, 0.07083333333333333]}","[{""valence"": 0.204, ""arousal"": 0.51, ""dominance"": 0.162}, {""valence"": 0.204, ""arousal"": 0.51, ""dominance"": 0.162}, {""valence"": 0.691, ""arousal"": 0.42616666666666664, ""dominance"": 0.5365000000000001}, {""valence"": 0.7173999999999999, ""arousal"": 0.45339999999999997, ""dominance"": 0.6460000000000001}, {""valence"": 0.6576666666666667, ""arousal"": 0.6046666666666667, ""dominance"": 0.49733333333333335}, {""valence"": 0.568, ""arousal"": 0.5226666666666667, ""dominance"": 0.5373333333333333}, {""valence"": 0.7920000000000001, ""arousal"": 0.69, ""dominance"": 0.6173333333333334}, {""valence"": 0.568, ""arousal"": 0.5226666666666667, ""dominance"": 0.5373333333333333}]"
32,2021-09-02 00:39:31+00:00,"{""valence"": 0.5622492424242427, ""arousal"": 0.5082742965367967, ""dominance"": 0.5332069264069264, ""emotion"": [0.10687229437229435, 0.10308441558441558, 0.06628787878787878, 0.1337121212121212, 0.0689935064935065, 0.07846320346320347, 0.03977272727272727, 0.07386363636363637]}","[{""valence"": 0.23557142857142857, ""arousal"": 0.691, ""dominance"": 0.5498571428571429}, {""valence"": 0.24314285714285713, ""arousal"": 0.679142857142857, ""dominance"": 0.52}, {""valence"": 0.528, ""arousal"": 0.4073333333333333, ""dominance"": 0.5085000000000001}, {""valence"": 0.7071111111111111, ""arousal"": 0.44622222222222224, ""dominance"": 0.6590000000000001}, {""valence"": 0.24375, ""arousal"": 0.7637499999999999, ""dominance"": 0.60675}, {""valence"": 0.22799999999999998, ""arousal"": 0.70425, ""dominance"": 0.5515}, {""valence"": 0.7506666666666666, ""arousal"": 0.403, ""dominance"": 0.5936666666666667}, {""valence"": 0.1585, ""arousal"": 0.7725, ""dominance"": 0.496}]"
33,2021-09-08 17:57:16+00:00,"{""valence"": 0.6592787202380952, ""arousal"": 0.4583048187229438, ""dominance"": 0.5465963636363635, ""emotion"": [0.00625, 0.027916666666666666, 0.07642045454545454, 0.05874999999999999, 0.060579004329004336, 0.01625, 0.021658549783549783, 0.017499999999999998]}","[{""valence"": 0.229, ""arousal"": 0.273, ""dominance"": 0.38}, {""valence"": 0.39425000000000004, ""arousal"": 0.46799999999999997, ""dominance"": 0.447}, {""valence"": 0.6644285714285713, ""arousal"": 0.4092142857142858, ""dominance"": 0.553}, {""valence"": 0.7594166666666666, ""arousal"": 0.47400000000000003, ""dominance"": 0.5885}, {""valence"": 0.6840909090909091, ""arousal"": 0.5663636363636364, ""dominance"": 0.5673636363636364}, {""valence"": 0.15266666666666667, ""arousal"": 0.638, ""dominance"": 0.39433333333333326}, {""valence"": 0.7142857142857143, ""arousal"": 0.5559999999999999, ""dominance"": 0.5322857142857143}, {""valence"": 0.432, ""arousal"": 0.7355, ""dominance"": 0.5855}]"
34,2021-09-15 01:12:25+00:00,"{""valence"": 0.6334976190476191, ""arousal"": 0.4683040584415584, ""dominance"": 0.534251515151515, ""emotion"": [0.05303030303030303, 0.018181818181818184, 0.06931818181818182, 0.0981060606060606, 0.03787878787878787, 0.009090909090909092, 0.05762987012987013, 0.045454545454545456]}","[{""valence"": 0.27649999999999997, ""arousal"": 0.6045, ""dominance"": 0.4365}, {""valence"": 0.505, ""arousal"": 0.324, ""dominance"": 0.5285}, {""valence"": 0.7983333333333333, ""arousal"": 0.5151666666666667, ""dominance"": 0.598}, {""valence"": 0.7684, ""arousal"": 0.4866, ""dominance"": 0.596}, {""valence"": 0.817, ""arousal"": 0.522, ""dominance"": 0.5865}, {""valence"": 0.427, ""arousal"": 0.275, ""dominance"": 0.441}, {""valence"": 0.8747999999999999, ""arousal"": 0.6094, ""dominance"": 0.631}, {""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}]"
35,2021-09-19 00:10:09+00:00,"{""valence"": 0.6219664473684211, ""arousal"": 0.44593007518796984, ""dominance"": 0.5203266917293232, ""emotion"": [0.013157894736842105, 0.04035087719298245, 0.062280701754385964, 0.04364035087719298, 0.04714912280701754, 0.0, 0.025219298245614034, 0.014035087719298246]}","[{""valence"": 0.25, ""arousal"": 0.5295000000000001, ""dominance"": 0.4185}, {""valence"": 0.42474999999999996, ""arousal"": 0.52375, ""dominance"": 0.569}, {""valence"": 0.6748000000000001, ""arousal"": 0.3774, ""dominance"": 0.48200000000000004}, {""valence"": 0.76675, ""arousal"": 0.43975, ""dominance"": 0.57875}, {""valence"": 0.5978, ""arousal"": 0.6622, ""dominance"": 0.6539999999999999}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.9683333333333333, ""arousal"": 0.5296666666666666, ""dominance"": 0.6476666666666667}, {""valence"": 0.1665, ""arousal"": 0.722, ""dominance"": 0.4165}]"
36,2021-09-24 14:55:09+00:00,"{""valence"": 0.6292482380952381, ""arousal"": 0.46580271428571435, ""dominance"": 0.5324472857142858, ""emotion"": [0.024761904761904763, 0.046190476190476185, 0.10442857142857141, 0.08871428571428572, 0.04238095238095237, 0.022857142857142857, 0.06571428571428571, 0.024761904761904763]}","[{""valence"": 0.4815, ""arousal"": 0.79175, ""dominance"": 0.68125}, {""valence"": 0.4805714285714286, ""arousal"": 0.6461428571428571, ""dominance"": 0.6201428571428572}, {""valence"": 0.7296666666666667, ""arousal"": 0.5573333333333333, ""dominance"": 0.6558333333333333}, {""valence"": 0.7933333333333334, ""arousal"": 0.5611111111111111, ""dominance"": 0.6484444444444444}, {""valence"": 0.76725, ""arousal"": 0.54875, ""dominance"": 0.5375}, {""valence"": 0.17925, ""arousal"": 0.6515, ""dominance"": 0.39475}, {""valence"": 0.8441428571428572, ""arousal"": 0.6459999999999999, ""dominance"": 0.6998571428571428}, {""valence"": 0.5882499999999999, ""arousal"": 0.6892499999999999, ""dominance"": 0.7172499999999999}]"
37,2021-10-01 13:29:12+00:00,"{""valence"": 0.6073244047619049, ""arousal"": 0.46958465608465605, ""dominance"": 0.5463310185185185, ""emotion"": [0.08895502645502645, 0.11541005291005292, 0.07936507936507936, 0.09126984126984126, 0.026455026455026454, 0.0333994708994709, 0.031084656084656086, 0.01488095238095238]}","[{""valence"": 0.09425, ""arousal"": 0.806, ""dominance"": 0.485}, {""valence"": 0.2816666666666667, ""arousal"": 0.6968333333333333, ""dominance"": 0.49666666666666665}, {""valence"": 0.7025, ""arousal"": 0.43574999999999997, ""dominance"": 0.64175}, {""valence"": 0.7888, ""arousal"": 0.4151999999999999, ""dominance"": 0.6982}, {""valence"": 0.4575, ""arousal"": 0.6950000000000001, ""dominance"": 0.6395}, {""valence"": 0.09499999999999999, ""arousal"": 0.766, ""dominance"": 0.4383333333333333}, {""valence"": 0.9136666666666667, ""arousal"": 0.582, ""dominance"": 0.751}, {""valence"": 0.3715, ""arousal"": 0.391, ""dominance"": 0.4175}]"
38,2021-10-05 00:27:09+00:00,"{""valence"": 0.6304254578754577, ""arousal"": 0.45299545177045164, ""dominance"": 0.5286801892551892, ""emotion"": [0.026495726495726492, 0.025885225885225883, 0.04212454212454212, 0.04212454212454212, 0.005128205128205128, 0.0, 0.020085470085470087, 0.0]}","[{""valence"": 0.25833333333333336, ""arousal"": 0.8543333333333334, ""dominance"": 0.614}, {""valence"": 0.50725, ""arousal"": 0.6232500000000001, ""dominance"": 0.50825}, {""valence"": 0.6124285714285714, ""arousal"": 0.4422857142857142, ""dominance"": 0.5201428571428571}, {""valence"": 0.6639999999999999, ""arousal"": 0.4265, ""dominance"": 0.55925}, {""valence"": 0.875, ""arousal"": 0.875, ""dominance"": 0.562}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}, {""valence"": 0.85525, ""arousal"": 0.54075, ""dominance"": 0.58825}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
39,2021-10-14 02:28:45+00:00,"{""valence"": 0.6283664758852261, ""arousal"": 0.4529343152218152, ""dominance"": 0.5367959299959298, ""emotion"": [0.047949735449735444, 0.023478835978835978, 0.06265262515262515, 0.018353174603174604, 0.016203703703703703, 0.031746031746031744, 0.010912698412698412, 0.019444444444444445]}","[{""valence"": 0.514, ""arousal"": 0.5923999999999999, ""dominance"": 0.5860000000000001}, {""valence"": 0.49940000000000007, ""arousal"": 0.3966, ""dominance"": 0.5029999999999999}, {""valence"": 0.693, ""arousal"": 0.4324545454545454, ""dominance"": 0.5556363636363636}, {""valence"": 0.8358000000000001, ""arousal"": 0.5128, ""dominance"": 0.6496000000000001}, {""valence"": 0.6366666666666666, ""arousal"": 0.4503333333333333, ""dominance"": 0.5053333333333333}, {""valence"": 0.43625, ""arousal"": 0.26125, ""dominance"": 0.372}, {""valence"": 0.91, ""arousal"": 0.501, ""dominance"": 0.664}, {""valence"": 0.4345, ""arousal"": 0.6125, ""dominance"": 0.3955}]"
40,2021-10-19 00:40:53+00:00,"{""valence"": 0.6416273809523808, ""arousal"": 0.426726984126984, ""dominance"": 0.5312650793650793, ""emotion"": [0.008928571428571428, 0.017857142857142856, 0.08551587301587303, 0.09821428571428571, 0.018849206349206345, 0.013095238095238096, 0.06865079365079364, 0.008928571428571428]}","[{""valence"": 0.163, ""arousal"": 0.5, ""dominance"": 0.267}, {""valence"": 0.758, ""arousal"": 0.518, ""dominance"": 0.886}, {""valence"": 0.7701, ""arousal"": 0.48439999999999994, ""dominance"": 0.5783}, {""valence"": 0.8386999999999999, ""arousal"": 0.45030000000000003, ""dominance"": 0.6317999999999999}, {""valence"": 0.778, ""arousal"": 0.48133333333333334, ""dominance"": 0.5266666666666667}, {""valence"": 0.273, ""arousal"": 0.6519999999999999, ""dominance"": 0.524}, {""valence"": 0.844, ""arousal"": 0.5466666666666666, ""dominance"": 0.6155555555555556}, {""valence"": 0.163, ""arousal"": 0.5, ""dominance"": 0.267}]"
41,2021-10-23 01:12:55+00:00,"{""valence"": 0.6235645061728396, ""arousal"": 0.47147601410934736, ""dominance"": 0.5121805996472664, ""emotion"": [0.06084656084656084, 0.06084656084656084, 0.059082892416225746, 0.09281305114638448, 0.09479717813051147, 0.06084656084656084, 0.10238095238095239, 0.007936507936507936]}","[{""valence"": 0.1844, ""arousal"": 0.7564, ""dominance"": 0.5811999999999999}, {""valence"": 0.1844, ""arousal"": 0.7564, ""dominance"": 0.5811999999999999}, {""valence"": 0.868, ""arousal"": 0.7083999999999999, ""dominance"": 0.6157999999999999}, {""valence"": 0.7648333333333333, ""arousal"": 0.3481666666666667, ""dominance"": 0.6110000000000001}, {""valence"": 0.4057142857142857, ""arousal"": 0.6077142857142858, ""dominance"": 0.5402857142857143}, {""valence"": 0.22820000000000001, ""arousal"": 0.7487999999999999, ""dominance"": 0.571}, {""valence"": 0.8525, ""arousal"": 0.6041250000000001, ""dominance"": 0.6065}, {""valence"": 0.061, ""arousal"": 0.849, ""dominance"": 0.604}]"
42,2021-10-27 01:56:50+00:00,"{""valence"": 0.5918001642036126, ""arousal"": 0.44433805418719213, ""dominance"": 0.5072454022988505, ""emotion"": [0.035919540229885055, 0.06178160919540229, 0.090311986863711, 0.04055829228243021, 0.04022988505747126, 0.07245484400656815, 0.029064039408866992, 0.01293103448275862]}","[{""valence"": 0.28200000000000003, ""arousal"": 0.708, ""dominance"": 0.528}, {""valence"": 0.26775, ""arousal"": 0.63475, ""dominance"": 0.54575}, {""valence"": 0.7080000000000001, ""arousal"": 0.36242857142857143, ""dominance"": 0.5505714285714286}, {""valence"": 0.87175, ""arousal"": 0.5519999999999999, ""dominance"": 0.6355}, {""valence"": 0.5576666666666666, ""arousal"": 0.7566666666666667, ""dominance"": 0.7013333333333334}, {""valence"": 0.22985714285714284, ""arousal"": 0.5635714285714286, ""dominance"": 0.37885714285714284}, {""valence"": 0.9090000000000001, ""arousal"": 0.6026666666666666, ""dominance"": 0.6626666666666666}, {""valence"": 0.14650000000000002, ""arousal"": 0.633, ""dominance"": 0.21300000000000002}]"
43,2021-11-03 11:54:55+00:00,"{""valence"": 0.6676275641025641, ""arousal"": 0.47714038461538466, ""dominance"": 0.5621068223443222, ""emotion"": [0.03562271062271062, 0.01282051282051282, 0.08058608058608059, 0.09661172161172159, 0.02380952380952381, 0.01282051282051282, 0.03699633699633699, 0.018315018315018312]}","[{""valence"": 0.6250000000000001, ""arousal"": 0.7272000000000001, ""dominance"": 0.7762}, {""valence"": 0.865, ""arousal"": 0.83, ""dominance"": 0.991}, {""valence"": 0.7158571428571429, ""arousal"": 0.5452857142857143, ""dominance"": 0.7464285714285713}, {""valence"": 0.7392500000000001, ""arousal"": 0.5635, ""dominance"": 0.7294999999999999}, {""valence"": 0.6890000000000001, ""arousal"": 0.5013333333333333, ""dominance"": 0.578}, {""valence"": 0.102, ""arousal"": 0.527, ""dominance"": 0.176}, {""valence"": 0.8403333333333335, ""arousal"": 0.635, ""dominance"": 0.773}, {""valence"": 0.7709999999999999, ""arousal"": 0.6976666666666667, ""dominance"": 0.8156666666666667}]"
44,2021-11-09 02:32:29+00:00,"{""valence"": 0.6381728968253967, ""arousal"": 0.4196819047619047, ""dominance"": 0.5216716269841271, ""emotion"": [0.04222222222222222, 0.05555555555555556, 0.0951984126984127, 0.04825396825396825, 0.016666666666666666, 0.05888888888888888, 0.05519841269841269, 0.07333333333333333]}","[{""valence"": 0.6657500000000001, ""arousal"": 0.47075, ""dominance"": 0.61}, {""valence"": 0.5505000000000001, ""arousal"": 0.4701666666666666, ""dominance"": 0.5185}, {""valence"": 0.5768333333333334, ""arousal"": 0.3348333333333333, ""dominance"": 0.5426666666666667}, {""valence"": 0.8688333333333335, ""arousal"": 0.379, ""dominance"": 0.7458333333333332}, {""valence"": 0.146, ""arousal"": 0.696, ""dominance"": 0.303}, {""valence"": 0.5996, ""arousal"": 0.4072, ""dominance"": 0.5258}, {""valence"": 0.9330000000000002, ""arousal"": 0.4078333333333333, ""dominance"": 0.7306666666666667}, {""valence"": 0.4801666666666667, ""arousal"": 0.4195, ""dominance"": 0.44}]"
45,2021-11-15 00:21:29+00:00,"{""valence"": 0.6467549886621315, ""arousal"": 0.43527755102040816, ""dominance"": 0.5399831065759637, ""emotion"": [0.015873015873015872, 0.025396825396825397, 0.04780801209372638, 0.08907785336356765, 0.049319727891156455, 0.015873015873015872, 0.06519274376417232, 0.022675736961451247]}","[{""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.15949999999999998, ""arousal"": 0.666, ""dominance"": 0.428}, {""valence"": 0.6528, ""arousal"": 0.5411999999999999, ""dominance"": 0.5374000000000001}, {""valence"": 0.766125, ""arousal"": 0.5696249999999999, ""dominance"": 0.6905}, {""valence"": 0.6252000000000001, ""arousal"": 0.7478, ""dominance"": 0.6192}, {""valence"": 0.031, ""arousal"": 0.802, ""dominance"": 0.43}, {""valence"": 0.8023333333333333, ""arousal"": 0.6425000000000001, ""dominance"": 0.6153333333333333}, {""valence"": 0.307, ""arousal"": 0.6175, ""dominance"": 0.4475}]"
46,2021-11-17 04:17:03+00:00,"{""valence"": 0.661051209372638, ""arousal"": 0.4740674603174604, ""dominance"": 0.573908352229781, ""emotion"": [0.005952380952380952, 0.023809523809523808, 0.03306878306878307, 0.05045351473922902, 0.007936507936507936, 0.015873015873015872, 0.03987150415721844, 0.0]}","[{""valence"": 0.235, ""arousal"": 0.931, ""dominance"": 0.679}, {""valence"": 0.532, ""arousal"": 0.717, ""dominance"": 0.682}, {""valence"": 0.8186, ""arousal"": 0.5548, ""dominance"": 0.6965999999999999}, {""valence"": 0.8621666666666666, ""arousal"": 0.5563333333333333, ""dominance"": 0.6498333333333334}, {""valence"": 0.312, ""arousal"": 0.922, ""dominance"": 0.75}, {""valence"": 0.153, ""arousal"": 0.51, ""dominance"": 0.407}, {""valence"": 0.9148333333333333, ""arousal"": 0.5873333333333334, ""dominance"": 0.7033333333333333}, {""valence"": 0, ""arousal"": 0, ""dominance"": 0}]"
47,2021-11-20 02:32:11+00:00,"{""valence"": 0.6554235411255412, ""arousal"": 0.4843366666666667, ""dominance"": 0.5642115367965368, ""emotion"": [0.056666666666666664, 0.056666666666666664, 0.0802077922077922, 0.10019047619047618, 0.011428571428571429, 0.02333333333333333, 0.08761904761904761, 0.01]}","[{""valence"": 0.278, ""arousal"": 0.6536666666666667, ""dominance"": 0.44799999999999995}, {""valence"": 0.4923333333333333, ""arousal"": 0.5806666666666667, ""dominance"": 0.6829999999999999}, {""valence"": 0.81875, ""arousal"": 0.47262499999999996, ""dominance"": 0.6678749999999999}, {""valence"": 0.7713333333333332, ""arousal"": 0.4391111111111111, ""dominance"": 0.6736666666666667}, {""valence"": 0.8959999999999999, ""arousal"": 0.429, ""dominance"": 0.6255}, {""valence"": 0.45299999999999996, ""arousal"": 0.48649999999999993, ""dominance"": 0.40249999999999997}, {""valence"": 0.9035, ""arousal"": 0.5177499999999999, ""dominance"": 0.696125}, {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2}]"
48,2021-11-27 20:50:30+00:00,"{""valence"": 0.6128464781746031, ""arousal"": 0.43456693121693113, ""dominance"": 0.4860775132275132, ""emotion"": [0.07192460317460318, 0.07787698412698413, 0.04050925925925926, 0.06498015873015872, 0.016203703703703703, 0.04083994708994709, 0.023148148148148143, 0.019675925925925927]}","[{""valence"": 0.10450000000000001, ""arousal"": 0.6385000000000001, ""dominance"": 0.325}, {""valence"": 0.1278, ""arousal"": 0.5820000000000001, ""dominance"": 0.311}, {""valence"": 0.7812857142857144, ""arousal"": 0.49771428571428566, ""dominance"": 0.6408571428571428}, {""valence"": 0.7625714285714286, ""arousal"": 0.4981428571428572, ""dominance"": 0.6782857142857143}, {""valence"": 0.8356666666666666, ""arousal"": 0.6629999999999999, ""dominance"": 0.6706666666666666}, {""valence"": 0.26639999999999997, ""arousal"": 0.5668, ""dominance"": 0.44960000000000006}, {""valence"": 0.8767499999999999, ""arousal"": 0.627, ""dominance"": 0.6712500000000001}, {""valence"": 0.5369999999999999, ""arousal"": 0.5183333333333333, ""dominance"": 0.5456666666666666}]"
49,2021-12-06 18:16:07+00:00,"{""valence"": 0.6440729910714283, ""arousal"": 0.46100414186507943, ""dominance"": 0.5275328621031747, ""emotion"": [0.03154761904761905, 0.02827380952380952, 0.08568948412698413, 0.025421626984126984, 0.030059523809523807, 0.01488095238095238, 0.03844246031746032, 0.025297619047619048]}","[{""valence"": 0.23199999999999998, ""arousal"": 0.66475, ""dominance"": 0.3765}, {""valence"": 0.2638, ""arousal"": 0.7156, ""dominance"": 0.4774000000000001}, {""valence"": 0.7568181818181817, ""arousal"": 0.45936363636363636, ""dominance"": 0.6243636363636363}, {""valence"": 0.8188000000000001, ""arousal"": 0.4734, ""dominance"": 0.7}, {""valence"": 0.7218333333333334, ""arousal"": 0.6606666666666666, ""dominance"": 0.6726666666666667}, {""valence"": 0.1615, ""arousal"": 0.637, ""dominance"": 0.365}, {""valence"": 0.9216666666666667, ""arousal"": 0.618, ""dominance"": 0.8001666666666667}, {""valence"": 0.143, ""arousal"": 0.5233333333333333, ""dominance"": 0.23933333333333331}]"
50,2021-12-16 01:13:33+00:00,"{""valence"": 0.54583626984127, ""arousal"": 0.4497732936507936, ""dominance"": 0.508079007936508, ""emotion"": [0.07539682539682539, 0.04222222222222223, 0.1251984126984127, 0.12492063492063492, 0.07916666666666666, 0.06436507936507936, 0.09722222222222222, 0.08936507936507937]}","[{""valence"": 0.2107142857142857, ""arousal"": 0.6057142857142858, ""dominance"": 0.37928571428571434}, {""valence"": 0.32825000000000004, ""arousal"": 0.58675, ""dominance"": 0.5327500000000001}, {""valence"": 0.6833750000000001, ""arousal"": 0.39724999999999994, ""dominance"": 0.5575}, {""valence"": 0.6948888888888889, ""arousal"": 0.4117777777777778, ""dominance"": 0.6073333333333333}, {""valence"": 0.6393333333333333, ""arousal"": 0.5136666666666667, ""dominance"": 0.5526666666666668}, {""valence"": 0.21459999999999999, ""arousal"": 0.49559999999999993, ""dominance"": 0.384}, {""valence"": 0.7086, ""arousal"": 0.48339999999999994, ""dominance"": 0.5892}, {""valence"": 0.29979999999999996, ""arousal"": 0.49339999999999995, ""dominance"": 0.397}]"
51,2021-12-21 01:21:28+00:00,"{""valence"": 0.6554874999999999, ""arousal"": 0.4469583333333332, ""dominance"": 0.539359375, ""emotion"": [0.04513888888888889, 0.12291666666666667, 0.1013888888888889, 0.06354166666666666, 0.024305555555555556, 0.052083333333333336, 0.07743055555555554, 0.015277777777777779]}","[{""valence"": 0.26699999999999996, ""arousal"": 0.7446666666666667, ""dominance"": 0.6363333333333333}, {""valence"": 0.466, ""arousal"": 0.5551428571428572, ""dominance"": 0.5564285714285714}, {""valence"": 0.6615555555555557, ""arousal"": 0.4757777777777777, ""dominance"": 0.5628888888888889}, {""valence"": 0.7213333333333333, ""arousal"": 0.3115, ""dominance"": 0.582}, {""valence"": 0.392, ""arousal"": 0.6065, ""dominance"": 0.5055}, {""valence"": 0.23575000000000002, ""arousal"": 0.6515000000000001, ""dominance"": 0.49124999999999996}, {""valence"": 0.9008571428571429, ""arousal"": 0.5717142857142857, ""dominance"": 0.6795714285714285}, {""valence"": 0.618, ""arousal"": 0.157, ""dominance"": 0.462}]"
52,2021-12-24 01:26:19+00:00,"{""valence"": 0.6226071050642479, ""arousal"": 0.4678900037792897, ""dominance"": 0.5358153817082387, ""emotion"": [0.04145880574452002, 0.11600529100529101, 0.12122071050642479, 0.06434240362811791, 0.012755102040816327, 0.005952380952380952, 0.06368102796674224, 0.005291005291005291]}","[{""valence"": 0.3256, ""arousal"": 0.5993999999999999, ""dominance"": 0.4168}, {""valence"": 0.40214285714285714, ""arousal"": 0.5684285714285714, ""dominance"": 0.4410000000000001}, {""valence"": 0.6805454545454546, ""arousal"": 0.4582727272727272, ""dominance"": 0.517090909090909}, {""valence"": 0.7725, ""arousal"": 0.4661249999999999, ""dominance"": 0.6836249999999999}, {""valence"": 0.5205, ""arousal"": 0.4765, ""dominance"": 0.473}, {""valence"": 0.047, ""arousal"": 0.255, ""dominance"": 0.216}, {""valence"": 0.8566666666666666, ""arousal"": 0.6443333333333333, ""dominance"": 0.6616666666666667}, {""valence"": 0.115, ""arousal"": 0.882, ""dominance"": 0.465}]"
53,2021-12-29 03:28:54+00:00,"{""valence"": 0.6023933968253966, ""arousal"": 0.4363119365079365, ""dominance"": 0.5107749206349207, ""emotion"": [0.019428571428571427, 0.039047619047619046, 0.055539682539682535, 0.09014285714285712, 0.02704761904761905, 0.03333333333333333, 0.055539682539682535, 0.005714285714285714]}","[{""valence"": 0.3476666666666666, ""arousal"": 0.6496666666666667, ""dominance"": 0.482}, {""valence"": 0.321, ""arousal"": 0.5353333333333333, ""dominance"": 0.37566666666666665}, {""valence"": 0.9217142857142857, ""arousal"": 0.6031428571428571, ""dominance"": 0.6215714285714286}, {""valence"": 0.7941, ""arousal"": 0.4405, ""dominance"": 0.6215999999999999}, {""valence"": 0.9279999999999999, ""arousal"": 0.5373333333333333, ""dominance"": 0.5966666666666667}, {""valence"": 0.07200000000000001, ""arousal"": 0.6855, ""dominance"": 0.2945}, {""valence"": 0.9217142857142857, ""arousal"": 0.6031428571428571, ""dominance"": 0.6215714285714286}, {""valence"": 0.073, ""arousal"": 0.784, ""dominance"": 0.431}]"
